item_name,latest_price,lifetime_price_%_change,30d_price_%_change,lifetime_volume,30d_volume_metric,lifetime_market_cap,30d_market_cap,lifetime_average_price,last_30d_average_price
M249 | Contrast Spray (Well-Worn),0.4,1363.0,-9.3,132818,47,18507.0,21.0,0.17,0.44
M249 | Deep Relief (Battle-Scarred),0.6,389.0,42.44,134750,203,17544.0,144.0,0.27,0.69
M249 | Deep Relief (Factory New),1.1,75.0,31.74,23406,42,10565.0,41.0,0.55,0.98
M249 | Deep Relief (Field-Tested),0.7,419.0,6.11,235554,526,32693.0,485.0,0.31,0.83
M249 | Deep Relief (Minimal Wear),0.8,302.0,20.68,162076,270,33404.0,222.0,0.33,0.76
M249 | Deep Relief (Well-Worn),0.7,377.0,6.61,186858,266,23771.0,180.0,0.26,0.66
M249 | Downtown (Battle-Scarred),0.3,-93.0,-17.93,83885,1878,47102.0,667.0,0.49,0.34
M249 | Downtown (Factory New),1.4,-79.0,3.3,119882,2942,252056.0,4393.0,1.82,1.49
M249 | Downtown (Field-Tested),0.4,-91.0,5.53,539603,13887,405372.0,6112.0,0.62,0.44
M249 | Downtown (Minimal Wear),0.8,-86.0,6.04,257221,6242,337106.0,5106.0,1.1,0.82
M249 | Downtown (Well-Worn),0.4,-87.0,-4.58,37258,844,23124.0,359.0,0.59,0.41
M249 | Emerald Poison Dart (Factory New),2.9,-35.0,10.67,212554,291,220757.0,780.0,1.27,2.66
M249 | Emerald Poison Dart (Field-Tested),1.0,-62.0,-12.54,303925,433,171717.0,533.0,0.67,1.22
M249 | Emerald Poison Dart (Minimal Wear),1.6,-54.0,0.5,330408,556,232364.0,905.0,0.85,1.6
M249 | Emerald Poison Dart (Well-Worn),1.3,-41.0,11.19,38511,69,21369.0,82.0,0.63,1.18
M249 | Gator Mesh (Battle-Scarred),0.0,-94.0,-29.63,290903,2310,27453.0,104.0,0.08,0.04
M249 | Gator Mesh (Factory New),0.1,-89.0,20.48,709464,8509,60612.0,1005.0,0.09,0.12
M249 | Gator Mesh (Field-Tested),0.0,-89.0,2.56,2508908,19841,121399.0,930.0,0.05,0.04
M249 | Gator Mesh (Minimal Wear),0.1,-87.0,36.96,1230745,12440,78235.0,848.0,0.06,0.07
M249 | Gator Mesh (Well-Worn),0.0,-89.0,-13.46,159963,1198,13965.0,55.0,0.07,0.04
M249 | Humidor (Battle-Scarred),19.3,1199.0,69.59,2161,4,6213.0,58.0,4.25,14.53
M249 | Humidor (Factory New),16.7,439.0,-1.51,25919,62,104814.0,986.0,7.92,15.88
M249 | Humidor (Field-Tested),14.9,552.0,-0.82,28156,39,85502.0,572.0,6.72,14.7
M249 | Humidor (Minimal Wear),15.5,521.0,0.25,25450,43,88987.0,638.0,7.2,14.79
M249 | Humidor (Well-Worn),15.0,636.0,23.87,2663,6,7559.0,80.0,4.29,13.39
M249 | Impact Drill (Battle-Scarred),2.3,1747.0,21.53,178919,157,15123.0,278.0,0.39,1.76
M249 | Impact Drill (Factory New),4.5,600.0,17.87,71409,43,33097.0,192.0,1.34,4.47
M249 | Impact Drill (Field-Tested),2.5,2499.0,31.03,439721,347,39675.0,714.0,0.49,2.03
M249 | Impact Drill (Minimal Wear),2.9,1880.0,12.81,364658,307,47617.0,756.0,0.6,2.44
M249 | Impact Drill (Well-Worn),2.4,2231.0,44.25,302699,247,25014.0,466.0,0.41,1.88
M249 | Jungle (Battle-Scarred),4.3,14270.0,25.83,72592,97,21207.0,349.0,1.15,3.55
M249 | Jungle (Factory New),7.6,846.0,44.09,7368,30,46475.0,164.0,5.66,5.52
M249 | Jungle (Field-Tested),4.3,14370.0,32.39,282916,399,63146.0,1549.0,1.42,3.87
M249 | Jungle (Minimal Wear),4.5,11215.0,15.96,86931,128,29514.0,525.0,1.31,4.07
M249 | Jungle (Well-Worn),4.3,14167.0,11.66,47101,69,16768.0,253.0,1.09,3.67
M249 | Jungle DDPAT (Battle-Scarred),5.3,622.0,126.95,29871,19,6374.0,178.0,0.52,6.64
M249 | Jungle DDPAT (Factory New),23.1,1006.0,27.09,4630,13,9743.0,253.0,3.41,20.22
M249 | Jungle DDPAT (Field-Tested),4.9,769.0,122.55,133832,65,13860.0,238.0,0.48,4.25
M249 | Jungle DDPAT (Minimal Wear),6.5,503.0,-7.96,45192,42,9047.0,471.0,0.79,13.02
M249 | Jungle DDPAT (Well-Worn),4.3,765.0,81.4,21012,20,7706.0,72.0,1.05,3.96
M249 | Magma (Battle-Scarred),1.0,398.0,-0.2,130079,80,14140.0,81.0,0.29,1.01
M249 | Magma (Factory New),1.1,72.0,-24.27,170742,83,28774.0,122.0,0.57,1.47
M249 | Magma (Field-Tested),1.2,458.0,16.51,649474,330,61995.0,364.0,0.33,1.09
M249 | Magma (Minimal Wear),1.2,332.0,6.85,330692,172,35207.0,195.0,0.36,1.13
M249 | Magma (Well-Worn),1.2,369.0,11.55,40883,31,8238.0,30.0,0.43,0.97
M249 | Midnight Palm (Battle-Scarred),3.7,1648.0,-3.18,6290,10,2937.0,40.0,1.16,3.9
M249 | Midnight Palm (Factory New),4.2,671.0,-10.29,59711,243,38643.0,1063.0,2.05,4.35
M249 | Midnight Palm (Field-Tested),3.9,1661.0,-12.97,88670,225,42009.0,909.0,1.94,4.03
M249 | Midnight Palm (Minimal Wear),4.0,1514.0,-6.97,83349,252,46508.0,1033.0,1.97,4.08
M249 | Midnight Palm (Well-Worn),3.9,1702.0,1.29,8580,13,4347.0,49.0,1.26,3.8
M249 | Nebula Crusader (Battle-Scarred),1.0,-57.0,7.8,148468,266,78295.0,265.0,0.6,0.97
M249 | Nebula Crusader (Factory New),4.3,-34.0,-6.59,61078,108,113483.0,466.0,2.42,4.31
M249 | Nebula Crusader (Field-Tested),1.3,-55.0,-1.15,519292,667,302959.0,873.0,0.78,1.3
M249 | Nebula Crusader (Minimal Wear),2.2,-39.0,-8.97,276375,389,247845.0,954.0,1.24,2.43
M249 | Nebula Crusader (Well-Worn),1.1,-60.0,-0.75,216204,295,117797.0,319.0,0.64,1.07
M249 | O.S.I.P.R. (Battle-Scarred),0.1,-90.0,8.2,309292,1952,39498.0,254.0,0.12,0.12
M249 | O.S.I.P.R. (Factory New),0.4,-87.0,23.2,260654,1371,106398.0,550.0,0.39,0.39
M249 | O.S.I.P.R. (Field-Tested),0.2,-90.0,52.67,1349707,8754,174524.0,1379.0,0.13,0.15
M249 | O.S.I.P.R. (Minimal Wear),0.2,-91.0,-2.38,628850,3840,139445.0,928.0,0.22,0.24
M249 | O.S.I.P.R. (Well-Worn),0.1,-92.0,-3.1,93786,621,13393.0,88.0,0.14,0.13
M249 | Predator (Battle-Scarred),0.4,1128.0,-7.34,66295,139,15321.0,66.0,0.3,0.46
M249 | Predator (Factory New),2.1,284.0,70.08,6309,70,6002.0,104.0,0.93,1.49
M249 | Predator (Field-Tested),0.4,682.0,-10.62,255128,1199,30943.0,602.0,0.26,0.49
M249 | Predator (Minimal Wear),0.5,747.0,-11.19,79342,455,23445.0,239.0,0.36,0.54
M249 | Predator (Well-Worn),0.4,1387.0,-15.37,49002,325,27804.0,168.0,0.56,0.5
M249 | Shipping Forecast (Battle-Scarred),13.8,2769.0,-2.48,8868,6,8758.0,84.0,2.31,13.96
M249 | Shipping Forecast (Factory New),20.2,3554.0,5.03,108325,33,108689.0,655.0,4.71,19.84
M249 | Shipping Forecast (Field-Tested),16.3,2533.0,-9.91,129930,59,110011.0,1038.0,3.99,17.32
M249 | Shipping Forecast (Minimal Wear),18.6,3935.0,3.28,120932,39,104956.0,722.0,4.06,18.46
M249 | Shipping Forecast (Well-Worn),18.4,3678.0,23.65,12301,5,11283.0,82.0,2.36,16.36
M249 | Spectre (Battle-Scarred),0.1,-87.0,42.53,56719,294,11349.0,29.0,0.16,0.09
M249 | Spectre (Factory New),0.2,-79.0,11.21,453005,1654,81863.0,397.0,0.19,0.24
M249 | Spectre (Field-Tested),0.1,-83.0,-2.02,851351,4034,58267.0,509.0,0.07,0.11
M249 | Spectre (Minimal Wear),0.1,-86.0,16.04,523493,1767,54813.0,201.0,0.11,0.11
M249 | Spectre (Well-Worn),0.1,-80.0,23.66,99724,425,9838.0,44.0,0.1,0.1
M249 | Submerged (Battle-Scarred),0.0,-30.0,0.0,218403,3922,7085.0,121.0,0.03,0.03
M249 | Submerged (Factory New),0.1,-43.0,4.85,48859,1047,6667.0,111.0,0.11,0.1
M249 | Submerged (Field-Tested),0.0,-36.0,0.0,857592,22127,28234.0,707.0,0.03,0.03
M249 | Submerged (Minimal Wear),0.0,-49.0,-2.5,385572,7534,18026.0,277.0,0.04,0.04
M249 | Submerged (Well-Worn),0.0,-35.0,0.0,51841,1036,4314.0,43.0,0.07,0.03
M249 | System Lock (Battle-Scarred),0.2,-63.0,-6.25,253449,261,22033.0,47.0,0.13,0.17
M249 | System Lock (Factory New),0.5,-66.0,8.55,233966,296,53081.0,148.0,0.4,0.49
M249 | System Lock (Field-Tested),0.2,-76.0,4.52,1146697,1048,89502.0,238.0,0.11,0.24
M249 | System Lock (Minimal Wear),0.3,-70.0,8.92,702870,650,70235.0,187.0,0.16,0.29
M249 | System Lock (Well-Worn),0.2,-65.0,0.0,72506,99,15202.0,20.0,0.17,0.19
M249 | Warbird (Battle-Scarred),0.4,401.0,-20.46,50047,55,14947.0,30.0,0.41,0.52
M249 | Warbird (Factory New),1.2,323.0,3.23,8600,21,8349.0,25.0,0.92,1.17
M249 | Warbird (Field-Tested),1.3,1475.0,109.55,260593,455,51860.0,311.0,0.4,0.63
M249 | Warbird (Minimal Wear),0.8,1684.0,14.6,118510,217,32043.0,149.0,0.44,0.67
M249 | Warbird (Well-Worn),0.9,932.0,65.33,19620,73,9183.0,51.0,0.58,0.62
M4A1-S | Atomic Alloy (Battle-Scarred),32.2,252.0,7.15,85998,74,317557.0,2226.0,7.93,30.03
M4A1-S | Atomic Alloy (Factory New),81.0,-33.0,-9.85,125069,74,1641205.0,6031.0,26.29,81.59
M4A1-S | Atomic Alloy (Field-Tested),38.0,137.0,9.82,1200364,276,3405314.0,10728.0,11.35,38.68
M4A1-S | Atomic Alloy (Minimal Wear),47.2,33.0,-6.87,968830,234,5076601.0,11636.0,15.89,49.71
M4A1-S | Atomic Alloy (Well-Worn),34.1,131.0,7.63,227007,63,690845.0,2134.0,8.64,33.85
M4A1-S | Basilisk (Battle-Scarred),5.3,173.0,15.46,280294,447,359382.0,2206.0,2.16,4.94
M4A1-S | Basilisk (Factory New),11.0,72.0,12.22,449740,549,1221647.0,6005.0,4.81,10.98
M4A1-S | Basilisk (Field-Tested),5.4,138.0,20.55,2099697,2469,2454432.0,11686.0,2.22,4.8
M4A1-S | Basilisk (Minimal Wear),6.4,84.0,5.99,1734086,1386,2424163.0,8763.0,2.83,6.39
M4A1-S | Basilisk (Well-Worn),7.0,194.0,-3.78,93261,147,175668.0,1044.0,2.97,7.1
M4A1-S | Black Lotus (Battle-Scarred),9.9,-73.0,-2.38,16915,1801,260504.0,18369.0,11.72,10.25
M4A1-S | Black Lotus (Factory New),23.2,-82.0,-11.71,17934,1678,587417.0,41453.0,26.86,24.79
M4A1-S | Black Lotus (Field-Tested),10.1,-75.0,1.89,112846,13204,1528521.0,130641.0,11.04,9.98
M4A1-S | Black Lotus (Minimal Wear),13.8,-75.0,3.79,46807,5466,899879.0,74753.0,15.27,13.79
M4A1-S | Black Lotus (Well-Worn),10.3,-70.0,0.69,7146,858,99297.0,9067.0,12.15,10.62
M4A1-S | Blood Tiger (Factory New),5.1,-62.0,-10.85,977480,583,1513952.0,3383.0,2.76,5.78
M4A1-S | Blood Tiger (Field-Tested),4.8,25.0,-4.78,330291,360,396455.0,1759.0,2.03,4.84
M4A1-S | Blood Tiger (Minimal Wear),4.8,-69.0,-4.01,1314756,662,1555380.0,3649.0,2.25,5.65
M4A1-S | Blue Phosphor (Factory New),662.5,244.0,2.63,22420,72,4908651.0,45721.0,370.49,635.46
M4A1-S | Blue Phosphor (Minimal Wear),538.1,283.0,0.0,905,1,173618.0,538.0,214.8,538.06
M4A1-S | Boreal Forest (Battle-Scarred),0.1,-98.0,86.67,1577307,12982,160570.0,538.0,0.1,0.04
M4A1-S | Boreal Forest (Factory New),1.6,-95.0,11.7,79046,567,170547.0,822.0,2.2,1.44
M4A1-S | Boreal Forest (Field-Tested),0.0,-99.0,35.29,9248476,47868,909116.0,1982.0,0.09,0.04
M4A1-S | Boreal Forest (Minimal Wear),0.1,-99.0,25.0,2601264,18456,730653.0,1637.0,0.26,0.09
M4A1-S | Boreal Forest (Well-Worn),0.0,-99.0,56.67,1474802,9909,216927.0,436.0,0.13,0.04
M4A1-S | Briefing (Battle-Scarred),2.9,258.0,14.38,130935,419,130731.0,1194.0,1.58,2.84
M4A1-S | Briefing (Factory New),11.0,164.0,4.82,69232,173,244945.0,1682.0,5.93,9.72
M4A1-S | Briefing (Field-Tested),3.2,175.0,5.12,592332,920,544742.0,2677.0,1.71,2.91
M4A1-S | Briefing (Minimal Wear),4.7,126.0,-3.96,315132,597,496652.0,2795.0,2.86,4.7
M4A1-S | Briefing (Well-Worn),3.7,131.0,-5.66,29316,67,51742.0,265.0,2.66,3.96
M4A1-S | Bright Water (Field-Tested),25.7,-31.0,11.2,218978,111,640595.0,2751.0,9.97,24.95
M4A1-S | Bright Water (Minimal Wear),24.2,-8.0,4.7,870636,418,2399710.0,10857.0,11.3,26.09
M4A1-S | Chantico's Fire (Battle-Scarred),12.8,-74.0,-0.37,118520,1161,1200934.0,15676.0,10.07,13.61
M4A1-S | Chantico's Fire (Factory New),138.9,-43.0,17.04,8561,29,582183.0,3600.0,69.24,124.14
M4A1-S | Chantico's Fire (Field-Tested),25.1,-76.0,-5.46,201513,1270,3282579.0,33275.0,17.5,26.34
M4A1-S | Chantico's Fire (Minimal Wear),59.1,-63.0,-1.52,83467,345,2294138.0,20612.0,30.49,59.71
M4A1-S | Chantico's Fire (Well-Worn),10.2,-85.0,-38.02,139049,1039,1721476.0,18166.0,12.7,17.67
M4A1-S | Control Panel (Battle-Scarred),3.9,-91.0,12.0,44024,1163,257019.0,3916.0,5.53,3.36
M4A1-S | Control Panel (Factory New),38.7,-66.0,-19.18,8244,139,320515.0,5831.0,38.25,41.9
M4A1-S | Control Panel (Field-Tested),5.0,-98.0,-3.67,59993,1336,487366.0,6750.0,8.01,5.1
M4A1-S | Control Panel (Minimal Wear),9.3,-87.0,-13.79,31581,793,430350.0,7915.0,13.54,10.0
M4A1-S | Control Panel (Well-Worn),4.0,-94.0,6.02,55239,1388,343761.0,5047.0,5.96,3.66
M4A1-S | Cyrex (Battle-Scarred),16.6,-41.0,15.97,54821,191,555484.0,3132.0,9.54,16.47
M4A1-S | Cyrex (Factory New),40.9,-52.0,-5.46,355379,574,6719867.0,24212.0,21.96,42.21
M4A1-S | Cyrex (Field-Tested),17.2,-58.0,11.01,799903,1621,8431235.0,27681.0,11.46,17.25
M4A1-S | Cyrex (Minimal Wear),25.1,-62.0,-2.18,565129,1002,7771868.0,25911.0,15.98,25.99
M4A1-S | Cyrex (Well-Worn),17.6,-51.0,19.04,81724,199,901093.0,3267.0,10.52,16.42
M4A1-S | Dark Water (Field-Tested),71.3,683.0,3.12,269709,128,1005576.0,9399.0,21.07,71.41
M4A1-S | Dark Water (Minimal Wear),83.3,718.0,8.15,602624,146,2327568.0,11376.0,23.96,77.94
M4A1-S | Decimator (Battle-Scarred),9.3,-70.0,8.88,247941,1513,1383844.0,12953.0,6.09,8.62
M4A1-S | Decimator (Factory New),41.5,-59.0,-6.24,118638,412,1731447.0,17078.0,18.85,41.47
M4A1-S | Decimator (Field-Tested),10.5,-74.0,9.1,1145819,4950,6646270.0,49058.0,7.14,10.05
M4A1-S | Decimator (Minimal Wear),18.2,-66.0,6.78,490749,2077,3966451.0,35642.0,10.68,17.28
M4A1-S | Decimator (Well-Worn),11.8,-71.0,-4.8,68391,390,523339.0,4741.0,8.15,12.19
M4A1-S | Emphorosaur-S (Battle-Scarred),0.4,-95.0,10.82,276258,10496,250478.0,3968.0,0.65,0.38
M4A1-S | Emphorosaur-S (Factory New),2.6,-92.0,11.34,91683,3790,421207.0,9085.0,3.52,2.4
M4A1-S | Emphorosaur-S (Field-Tested),0.4,-97.0,-4.33,1065125,42779,1114750.0,18053.0,0.75,0.42
M4A1-S | Emphorosaur-S (Minimal Wear),1.0,-95.0,1.14,382653,14077,800076.0,14308.0,1.56,1.02
M4A1-S | Emphorosaur-S (Well-Worn),0.7,-94.0,8.71,111548,5162,151521.0,3443.0,1.1,0.67
M4A1-S | Fizzy POP (Battle-Scarred),0.9,359.0,-4.28,166840,546,68651.0,518.0,0.66,0.95
M4A1-S | Fizzy POP (Factory New),2.4,204.0,8.93,301128,1534,371286.0,3373.0,1.75,2.21
M4A1-S | Fizzy POP (Field-Tested),1.0,288.0,-14.11,1018015,2292,387607.0,2354.0,0.75,1.02
M4A1-S | Fizzy POP (Minimal Wear),1.4,204.0,-8.91,502303,2072,351195.0,2846.0,1.07,1.37
M4A1-S | Fizzy POP (Well-Worn),1.0,204.0,-14.12,135932,464,77163.0,510.0,0.8,1.1
M4A1-S | Flashback (Battle-Scarred),0.3,-95.0,2.67,551432,2356,399752.0,741.0,0.63,0.31
M4A1-S | Flashback (Factory New),2.6,-87.0,4.61,160101,734,472748.0,1752.0,2.76,2.39
M4A1-S | Flashback (Field-Tested),0.4,-95.0,5.93,2115655,6769,1665250.0,2553.0,0.69,0.38
M4A1-S | Flashback (Minimal Wear),0.8,-93.0,8.89,953218,3924,1232262.0,2869.0,1.16,0.73
M4A1-S | Flashback (Well-Worn),0.3,-95.0,16.12,1042888,4685,756453.0,1442.0,0.64,0.31
M4A1-S | Golden Coil (Battle-Scarred),30.1,-54.0,1.17,128362,365,1513059.0,10938.0,14.1,30.16
M4A1-S | Golden Coil (Factory New),138.9,-41.0,-8.21,29471,41,1317408.0,6148.0,62.24,150.02
M4A1-S | Golden Coil (Field-Tested),54.8,-35.0,-3.49,290718,508,4568565.0,28868.0,24.44,56.94
M4A1-S | Golden Coil (Minimal Wear),99.2,-22.0,6.46,124311,205,3110982.0,19066.0,36.49,93.13
M4A1-S | Golden Coil (Well-Worn),37.6,-50.0,0.74,156768,399,2196646.0,15163.0,18.11,37.99
M4A1-S | Guardian (Battle-Scarred),16.7,62.0,-7.89,21622,40,106629.0,721.0,7.62,18.05
M4A1-S | Guardian (Factory New),25.8,-18.0,-5.58,516298,295,3258504.0,7907.0,13.11,27.11
M4A1-S | Guardian (Field-Tested),17.0,22.0,-17.54,513962,365,2177633.0,6465.0,8.91,17.82
M4A1-S | Guardian (Minimal Wear),44.1,130.0,104.0,723259,388,3526613.0,8163.0,10.43,21.24
M4A1-S | Guardian (Well-Worn),15.7,199.0,-20.65,50165,62,246150.0,1044.0,7.91,16.89
M4A1-S | Hot Rod (Factory New),953.9,579.0,2.44,43054,12,4170108.0,11319.0,211.41,943.28
M4A1-S | Hot Rod (Minimal Wear),723.1,1072.0,-8.36,1864,3,166553.0,2355.0,96.9,784.97
M4A1-S | Hyper Beast (Battle-Scarred),11.1,-80.0,-1.21,338122,1280,2868180.0,14645.0,8.49,11.5
M4A1-S | Hyper Beast (Factory New),125.0,-49.0,-16.79,26926,47,1423500.0,6212.0,63.35,131.91
M4A1-S | Hyper Beast (Field-Tested),19.4,-84.0,-3.36,832573,1971,10107450.0,39018.0,13.98,20.02
M4A1-S | Hyper Beast (Minimal Wear),50.4,-69.0,-3.71,286413,526,6197482.0,28191.0,27.52,53.45
M4A1-S | Hyper Beast (Well-Worn),13.8,-85.0,1.03,431423,1326,4249861.0,18286.0,10.33,13.94
M4A1-S | Icarus Fell (Factory New),508.7,652.0,7.16,104146,30,7094781.0,14606.0,164.83,487.53
M4A1-S | Icarus Fell (Minimal Wear),435.4,488.0,-3.37,9007,3,574022.0,1334.0,87.82,444.51
M4A1-S | Imminent Danger (Battle-Scarred),482.4,51.0,10.91,81,3,36420.0,1403.0,456.94,467.78
M4A1-S | Imminent Danger (Factory New),1532.4,9.0,0.0,12,1,15769.0,1532.0,1314.09,1532.39
M4A1-S | Imminent Danger (Field-Tested),550.0,-14.0,0.0,181,1,128894.0,550.0,713.99,550.04
M4A1-S | Imminent Danger (Minimal Wear),1069.3,-21.0,0.0,68,1,75428.0,1069.0,1102.44,1069.32
M4A1-S | Imminent Danger (Well-Worn),613.4,-6.0,0.0,22,1,11591.0,613.0,533.58,613.36
M4A1-S | Knight (Factory New),1406.3,5383.0,0.0,17595,1,2889944.0,1406.0,265.37,1406.32
M4A1-S | Knight (Minimal Wear),1379.9,4900.0,0.0,1258,1,196297.0,1380.0,189.75,1379.94
M4A1-S | Leaded Glass (Battle-Scarred),3.7,-70.0,7.85,231996,1793,745683.0,6508.0,3.24,3.64
M4A1-S | Leaded Glass (Factory New),8.7,-75.0,-19.6,112170,750,879831.0,7891.0,8.21,10.53
M4A1-S | Leaded Glass (Field-Tested),4.2,-76.0,8.38,1155985,7738,3721561.0,30237.0,3.39,3.92
M4A1-S | Leaded Glass (Minimal Wear),5.9,-77.0,0.36,438851,3028,1976517.0,17479.0,4.77,5.81
M4A1-S | Leaded Glass (Well-Worn),5.4,-73.0,3.05,81498,646,339161.0,3212.0,4.2,4.97
M4A1-S | Master Piece (Battle-Scarred),85.0,313.0,3.95,24368,17,563259.0,1388.0,28.44,81.62
M4A1-S | Master Piece (Factory New),376.6,358.0,-16.97,3553,7,434960.0,2937.0,127.77,419.8
M4A1-S | Master Piece (Field-Tested),137.0,257.0,4.43,49850,31,1762013.0,4241.0,47.44,136.73
M4A1-S | Master Piece (Minimal Wear),214.8,251.0,11.72,25193,22,1342253.0,4549.0,66.96,206.96
M4A1-S | Master Piece (Well-Worn),88.1,190.0,4.18,37195,25,1029886.0,2308.0,33.41,92.4
M4A1-S | Mecha Industries (Battle-Scarred),15.0,-57.0,0.33,107856,799,1091033.0,11994.0,10.33,15.08
M4A1-S | Mecha Industries (Factory New),107.9,-5.0,5.37,35537,115,1121709.0,11454.0,37.05,99.7
M4A1-S | Mecha Industries (Field-Tested),24.7,-47.0,0.69,357038,1352,3975004.0,35218.0,14.65,26.12
M4A1-S | Mecha Industries (Minimal Wear),50.0,-25.0,-2.53,140578,357,2550948.0,18944.0,23.06,52.93
M4A1-S | Mecha Industries (Well-Worn),24.6,-32.0,-13.25,21032,132,304473.0,3110.0,14.74,23.58
M4A1-S | Moss Quartz (Battle-Scarred),24.8,15023.0,-25.98,7869,16,17863.0,413.0,7.4,25.8
M4A1-S | Moss Quartz (Factory New),61.1,22614.0,1.32,86071,193,406012.0,11542.0,20.56,60.02
M4A1-S | Moss Quartz (Field-Tested),26.9,30172.0,-14.04,98025,137,198603.0,4410.0,11.59,32.02
M4A1-S | Moss Quartz (Minimal Wear),42.2,29006.0,-1.97,86307,117,228508.0,4781.0,13.87,40.94
M4A1-S | Moss Quartz (Well-Worn),26.3,25657.0,2.36,10694,26,21643.0,841.0,7.78,31.37
M4A1-S | Mud-Spec (Battle-Scarred),0.3,-19.0,-18.32,186049,4420,64115.0,1490.0,0.35,0.34
M4A1-S | Mud-Spec (Factory New),1.0,-41.0,9.31,140332,5084,146151.0,4822.0,0.95,0.95
M4A1-S | Mud-Spec (Field-Tested),0.2,-52.0,-10.58,729413,21741,170090.0,4386.0,0.2,0.2
M4A1-S | Mud-Spec (Minimal Wear),0.3,-51.0,7.1,320350,9592,132223.0,3087.0,0.34,0.32
M4A1-S | Mud-Spec (Well-Worn),0.3,-33.0,0.0,78364,1905,24359.0,605.0,0.31,0.32
M4A1-S | Night Terror (Battle-Scarred),1.3,-95.0,6.04,381263,8780,1001576.0,11123.0,2.44,1.27
M4A1-S | Night Terror (Factory New),1.6,-94.0,43.07,367425,8235,783820.0,11953.0,2.02,1.46
M4A1-S | Night Terror (Field-Tested),0.4,-97.0,16.87,2461744,54501,2212956.0,19191.0,0.81,0.35
M4A1-S | Night Terror (Minimal Wear),0.6,-96.0,15.3,964540,21433,1169113.0,13381.0,1.11,0.63
M4A1-S | Night Terror (Well-Worn),0.9,-93.0,7.86,190290,4884,306800.0,4367.0,1.61,0.9
M4A1-S | Nightmare (Battle-Scarred),5.8,-53.0,20.26,227319,1656,948836.0,8823.0,4.34,5.35
M4A1-S | Nightmare (Factory New),42.4,-35.0,-5.58,41478,249,1043117.0,11165.0,27.54,44.83
M4A1-S | Nightmare (Field-Tested),8.3,-72.0,-4.59,624750,4387,3601441.0,36843.0,6.68,8.47
M4A1-S | Nightmare (Minimal Wear),17.7,-59.0,-3.98,224945,1640,2537547.0,28789.0,13.14,17.74
M4A1-S | Nightmare (Well-Worn),6.4,-61.0,6.79,354579,2480,1581833.0,15264.0,4.94,6.21
M4A1-S | Nitro (Battle-Scarred),0.3,-99.0,18.02,770704,8539,679145.0,2032.0,0.88,0.24
M4A1-S | Nitro (Factory New),4.2,-96.0,-4.24,399272,1539,1790605.0,6596.0,5.06,4.35
M4A1-S | Nitro (Field-Tested),0.3,-98.0,4.55,3993684,24022,3993006.0,8126.0,0.98,0.34
M4A1-S | Nitro (Minimal Wear),1.2,-98.0,-7.06,1590380,8174,3274268.0,10286.0,2.18,1.27
M4A1-S | Nitro (Well-Worn),0.4,-98.0,5.69,637260,5275,746058.0,1802.0,1.15,0.34
M4A1-S | Player Two (Battle-Scarred),12.6,-70.0,9.42,112362,1516,1236014.0,17911.0,11.46,11.9
M4A1-S | Player Two (Factory New),108.9,-61.0,-0.03,11024,86,907526.0,9065.0,84.73,105.33
M4A1-S | Player Two (Field-Tested),20.2,-78.0,-4.31,225794,2667,4443791.0,55972.0,20.52,21.17
M4A1-S | Player Two (Minimal Wear),49.3,-70.0,-3.26,65125,613,2679097.0,31372.0,43.8,51.18
M4A1-S | Player Two (Well-Worn),21.7,-49.0,9.27,20234,238,391106.0,4583.0,19.87,19.36
M4A1-S | Printstream (Battle-Scarred),111.3,260.0,-11.23,38964,196,2053820.0,23435.0,73.16,119.38
M4A1-S | Printstream (Factory New),416.4,63.0,-0.87,7393,34,1731538.0,14762.0,294.12,433.99
M4A1-S | Printstream (Field-Tested),180.6,391.0,-2.26,89307,387,6923544.0,70829.0,116.87,183.1
M4A1-S | Printstream (Minimal Wear),286.9,60.0,14.37,28965,132,3670012.0,35435.0,173.55,268.41
M4A1-S | Printstream (Well-Worn),165.0,212.0,5.59,8695,36,615569.0,5859.0,91.01,163.69
M4A1-S | VariCamo (Battle-Scarred),0.3,-98.0,4.64,306940,2302,113118.0,774.0,0.39,0.33
M4A1-S | VariCamo (Factory New),1.0,-96.0,-2.28,706101,4362,640589.0,4827.0,1.04,1.09
M4A1-S | VariCamo (Field-Tested),0.5,-93.0,-6.96,2338483,12348,781407.0,7104.0,0.47,0.57
M4A1-S | VariCamo (Minimal Wear),0.7,-94.0,-12.75,1743162,7916,863022.0,6865.0,0.71,0.86
M4A1-S | VariCamo (Well-Worn),0.4,-91.0,18.0,187566,1378,103801.0,523.0,0.54,0.38
M4A1-S | Welcome to the Jungle (Battle-Scarred),563.7,21.0,11.46,261,4,123830.0,2042.0,491.52,510.59
M4A1-S | Welcome to the Jungle (Factory New),1295.8,8.0,0.0,6,1,8422.0,1296.0,1403.7,1295.84
M4A1-S | Welcome to the Jungle (Field-Tested),1011.0,36.0,14.21,308,4,267372.0,3925.0,912.84,981.26
M4A1-S | Welcome to the Jungle (Minimal Wear),1462.5,172.0,0.0,102,1,118749.0,1463.0,1216.94,1462.54
M4A1-S | Welcome to the Jungle (Well-Worn),342.4,59.0,0.0,293,1,160828.0,342.0,580.52,342.44
M4A4 | Asiimov (Battle-Scarred),58.4,41.0,-0.93,368363,234,5289603.0,14061.0,27.59,60.01
