date,price_usd,volume
2016-08-19,2.16,580
2016-08-20,2.338,524
2016-08-21,2.188,487
2016-08-22,2.139,457
2016-08-23,2.177,429
2016-08-24,2.104,432
2016-08-25,2.109,410
2016-08-26,2.153,390
2016-08-27,2.147,465
2016-08-28,2.219,455
2016-08-29,2.261,419
2016-08-30,2.246,418
2016-08-31,2.374,398
2016-09-01,2.319,423
2016-09-02,2.274,377
2016-09-03,2.344,485
2016-09-04,2.302,415
2016-09-05,2.295,367
2016-09-06,2.29,373
2016-09-07,2.313,326
2016-09-08,2.343,340
2016-09-09,2.308,389
2016-09-10,2.301,468
2016-09-11,2.32,387
2016-09-12,2.296,333
2016-09-13,2.293,311
2016-09-14,2.321,293
2016-09-15,2.338,354
2016-09-16,2.329,386
2016-09-17,2.372,479
2016-09-18,2.297,411
2016-09-19,2.276,315
2016-09-20,2.341,293
2016-09-21,2.306,287
2016-09-22,2.373,286
2016-09-23,2.407,319
2016-09-24,2.38,461
2016-09-25,2.384,439
2016-09-26,2.435,294
2016-09-27,2.401,290
2016-09-28,2.412,272
2016-09-29,2.412,287
2016-09-30,2.472,315
2016-10-01,2.426,417
2016-10-02,2.405,382
2016-10-03,2.33,334
2016-10-04,2.368,307
2016-10-05,2.347,264
2016-10-06,2.259,319
2016-10-07,2.298,425
2016-10-08,2.298,427
2016-10-09,2.284,429
2016-10-10,2.304,372
2016-10-11,2.318,319
