date,price_usd,volume
2019-08-25,0.03,56344
2019-08-26,0.03,46960
2019-08-27,0.03,57737
2019-08-28,0.03,47893
2019-08-29,0.03,61559
2019-08-30,0.03,71397
2019-08-31,0.03,71322
2019-09-01,0.03,73347
2019-09-02,0.03,61724
2019-09-03,0.032,56602
2019-09-04,0.036,65717
2019-09-05,0.04,66158
2019-09-06,0.045,69076
2019-09-07,0.043,83750
2019-09-08,0.038,83517
2019-09-09,0.036,65472
2019-09-10,0.04,64990
2019-09-11,0.041,63791
2019-09-12,0.042,66830
2019-09-13,0.043,78910
2019-09-14,0.042,88417
2019-09-15,0.04,71860
2019-09-16,0.042,64296
2019-09-17,0.043,60613
2019-09-18,0.044,62912
2019-09-19,0.046,64455
2019-09-20,0.047,70269
2019-09-21,0.043,85704
2019-09-22,0.041,80677
2019-09-23,0.042,69616
2019-09-24,0.043,77266
2019-09-25,0.045,108929
2019-09-26,0.046,106484
2019-09-27,0.044,95166
2019-09-28,0.049,95382
2019-09-29,0.049,73186
2019-09-30,0.054,73756
2019-10-01,0.061,83194
2019-10-02,0.071,86004
2019-10-03,0.078,97818
2019-10-04,0.083,93774
2019-10-05,0.075,91967
2019-10-06,0.066,88728
2019-10-07,0.066,75185
2019-10-08,0.076,83266
2019-10-09,0.086,79258
2019-10-10,0.089,77086
2019-10-11,0.093,82806
2019-10-12,0.094,104374
2019-10-13,0.094,90785
2019-10-14,0.095,78138
2019-10-15,0.095,68131
2019-10-16,0.098,69431
2019-10-17,0.097,71392
2019-10-18,0.099,101304
2019-10-19,0.086,117571
2019-10-20,0.079,110282
2019-10-21,0.08,83682
2019-10-22,0.075,82280
2019-10-23,0.074,79913
2019-10-24,0.074,63425
2019-10-25,0.078,75092
2019-10-26,0.078,81956
2019-10-27,0.072,68957
2019-10-28,0.07,56005
2019-10-29,0.063,56280
2019-10-30,0.045,48839
2019-10-31,0.035,47984
2019-11-01,0.038,47677
2019-11-02,0.046,44264
2019-11-03,0.049,44942
2019-11-04,0.045,35915
2019-11-05,0.045,36298
2019-11-06,0.045,30459
2019-11-07,0.043,32546
2019-11-08,0.04,33361
2019-11-09,0.039,37585
2019-11-10,0.034,33614
2019-11-11,0.034,40754
2019-11-12,0.035,28509
2019-11-13,0.034,25208
2019-11-14,0.034,30200
2019-11-15,0.037,29171
2019-11-16,0.038,33380
2019-11-17,0.038,34358
2019-11-18,0.041,32884
2019-11-19,0.031,42262
2019-11-20,0.03,28679
2019-11-21,0.033,28220
2019-11-22,0.033,28253
2019-11-23,0.033,36149
2019-11-24,0.033,29702
2019-11-25,0.034,27365
2019-11-26,0.033,28012
2019-11-27,0.03,35656
2019-11-28,0.031,31897
2019-11-29,0.03,33156
2019-11-30,0.03,36171
2019-12-01,0.03,32399
2019-12-02,0.03,32636
2019-12-03,0.031,32792
2019-12-04,0.031,24907
2019-12-05,0.032,25076
2019-12-06,0.034,29212
2019-12-07,0.037,30442
2019-12-08,0.039,33244
2019-12-09,0.041,31152
2019-12-10,0.041,27594
2019-12-11,0.042,30004
2019-12-12,0.045,33647
2019-12-13,0.046,31361
2019-12-14,0.046,34579
2019-12-15,0.049,36321
2019-12-16,0.054,28919
2019-12-17,0.056,30722
2019-12-18,0.054,28937
2019-12-19,0.053,34271
2019-12-20,0.045,38790
2019-12-21,0.046,41258
2019-12-22,0.044,35843
2019-12-23,0.043,33624
2019-12-24,0.043,33321
2019-12-25,0.044,33472
2019-12-26,0.044,33745
2019-12-27,0.046,35995
2019-12-28,0.048,41623
2019-12-29,0.049,37541
2019-12-30,0.045,35935
2019-12-31,0.047,35136
2020-01-01,0.05,35390
2020-01-02,0.046,34770
2020-01-03,0.051,34547
2020-01-04,0.054,38461
2020-01-05,0.055,37642
2020-01-06,0.059,33276
2020-01-07,0.06,33937
2020-01-08,0.06,31497
2020-01-09,0.063,37791
2020-01-10,0.067,41245
2020-01-11,0.068,39476
2020-01-12,0.071,48807
2020-01-13,0.071,34489
2020-01-14,0.07,31479
2020-01-15,0.072,32377
2020-01-16,0.074,39442
2020-01-17,0.083,43083
2020-01-18,0.089,51742
2020-01-19,0.094,58170
2020-01-20,0.1,54278
2020-01-21,0.099,42987
2020-01-22,0.092,48466
2020-01-23,0.089,45046
2020-01-24,0.092,53488
2020-01-25,0.096,60766
2020-01-26,0.097,54737
2020-01-27,0.096,43086
2020-01-28,0.099,40827
2020-01-29,0.106,49364
2020-01-30,0.106,41912
2020-01-31,0.114,54715
2020-02-01,0.121,59282
2020-02-02,0.129,54461
2020-02-03,0.134,47019
2020-02-04,0.138,53598
2020-02-05,0.149,56037
2020-02-06,0.162,58945
2020-02-07,0.162,53452
2020-02-08,0.155,61264
2020-02-09,0.134,54439
2020-02-10,0.138,53438
2020-02-11,0.145,45254
2020-02-12,0.144,45727
2020-02-13,0.148,46474
2020-02-14,0.158,59757
2020-02-15,0.162,63103
2020-02-16,0.159,55256
2020-02-17,0.159,44669
2020-02-18,0.159,44723
2020-02-19,0.158,48610
2020-02-20,0.159,44638
2020-02-21,0.162,53330
2020-02-22,0.169,69487
2020-02-23,0.165,53387
2020-02-24,0.16,49544
2020-02-25,0.158,56823
2020-02-26,0.151,52018
2020-02-27,0.148,55629
2020-02-28,0.142,61494
2020-02-29,0.142,60049
2020-03-01,0.144,62395
2020-03-02,0.147,49942
2020-03-03,0.15,49564
2020-03-04,0.151,56382
2020-03-05,0.151,50726
2020-03-06,0.155,60950
2020-03-07,0.153,68605
2020-03-08,0.161,68880
2020-03-09,0.164,56675
2020-03-10,0.165,46194
2020-03-11,0.169,58066
2020-03-12,0.18,62963
2020-03-13,0.182,62770
2020-03-14,0.188,62740
2020-03-15,0.187,65328
2020-03-16,0.185,64466
2020-03-17,0.175,60689
2020-03-18,0.163,53265
2020-03-19,0.15,52243
2020-03-20,0.129,56604
2020-03-21,0.128,48804
2020-03-22,0.132,52660
2020-03-23,0.128,49230
2020-03-24,0.126,50141
2020-03-25,0.123,57376
2020-03-26,0.123,51342
2020-03-27,0.124,54405
2020-03-28,0.127,53804
2020-03-29,0.126,48292
2020-03-30,0.124,52156
2020-03-31,0.111,55484
2020-04-01,0.118,77952
2020-04-02,0.126,78464
2020-04-03,0.129,71331
2020-04-04,0.134,74503
2020-04-05,0.139,70916
2020-04-06,0.136,69122
2020-04-07,0.131,63355
2020-04-08,0.124,66396
2020-04-09,0.124,64275
2020-04-10,0.125,66860
2020-04-11,0.126,68543
2020-04-12,0.126,60703
2020-04-13,0.122,62344
2020-04-14,0.121,58097
2020-04-15,0.121,61859
2020-04-16,0.123,61585
2020-04-17,0.123,61244
2020-04-18,0.122,60241
2020-04-19,0.119,55692
2020-04-20,0.115,52896
2020-04-21,0.113,53229
2020-04-22,0.109,56395
2020-04-23,0.106,52078
2020-04-24,0.106,52364
2020-04-25,0.109,53840
2020-04-26,0.107,52367
2020-04-27,0.107,57075
2020-04-28,0.108,51844
2020-04-29,0.109,55292
2020-04-30,0.112,55079
2020-05-01,0.115,56664
2020-05-02,0.115,54226
2020-05-03,0.119,56801
2020-05-04,0.121,50040
2020-05-05,0.121,50951
2020-05-06,0.123,57346
2020-05-07,0.132,62120
2020-05-08,0.14,58665
2020-05-09,0.146,62825
2020-05-10,0.145,55108
2020-05-11,0.142,57652
2020-05-12,0.139,51031
2020-05-13,0.147,53581
2020-05-14,0.149,54037
2020-05-15,0.149,53963
2020-05-16,0.155,52166
2020-05-17,0.16,51929
2020-05-18,0.165,49956
2020-05-19,0.171,46221
2020-05-20,0.178,50089
2020-05-21,0.195,63789
2020-05-22,0.229,78576
2020-05-23,0.233,54153
2020-05-24,0.225,55181
2020-05-25,0.206,49025
2020-05-26,0.191,52701
2020-05-27,0.208,47194
2020-05-28,0.226,48282
2020-05-29,0.234,44996
2020-05-30,0.235,47354
2020-05-31,0.244,60920
2020-06-01,0.266,63608
2020-06-02,0.305,51753
2020-06-03,0.319,46907
2020-06-04,0.333,47979
2020-06-05,0.385,69046
2020-06-06,0.395,49748
2020-06-07,0.336,49712
2020-06-08,0.301,46703
2020-06-09,0.328,39406
2020-06-10,0.33,39211
2020-06-11,0.345,40465
2020-06-12,0.361,42427
2020-06-13,0.373,39881
2020-06-14,0.368,40101
2020-06-15,0.358,35089
2020-06-16,0.356,40674
2020-06-17,0.357,40311
2020-06-18,0.367,43045
2020-06-19,0.376,45790
2020-06-20,0.38,46279
2020-06-21,0.387,53652
2020-06-22,0.379,39237
2020-06-23,0.389,40891
2020-06-24,0.393,40885
2020-06-25,0.374,48238
2020-06-26,0.356,57165
2020-06-27,0.367,55957
2020-06-28,0.367,42922
2020-06-29,0.372,50742
2020-06-30,0.389,51556
2020-07-01,0.409,58457
2020-07-02,0.429,62931
2020-07-03,0.46,58535
2020-07-04,0.469,48936
2020-07-05,0.435,46651
2020-07-06,0.414,46524
2020-07-07,0.42,43495
2020-07-08,0.426,46240
2020-07-09,0.44,42931
2020-07-10,0.473,40828
2020-07-11,0.479,37016
2020-07-12,0.488,35420
2020-07-13,0.485,36341
2020-07-14,0.468,34128
2020-07-15,0.474,34918
2020-07-16,0.486,34866
2020-07-17,0.491,34513
2020-07-18,0.497,33702
2020-07-19,0.504,33716
2020-07-20,0.528,43692
2020-07-21,0.546,36519
2020-07-22,0.565,35570
2020-07-23,0.597,36056
2020-07-24,0.648,42883
2020-07-25,0.717,37844
2020-07-26,0.707,32978
2020-07-27,0.609,33445
2020-07-28,0.568,38547
2020-07-29,0.567,31494
2020-07-30,0.584,28565
2020-07-31,0.591,29024
2020-08-01,0.59,29755
2020-08-02,0.593,32572
2020-08-03,0.583,30906
2020-08-04,0.587,31295
2020-08-05,0.585,30046
2020-08-06,0.563,27163
2020-08-07,0.56,36094
2020-08-08,0.561,35638
2020-08-09,0.565,36144
2020-08-10,0.539,31375
2020-08-11,0.525,34792
2020-08-12,0.511,34520
2020-08-13,0.51,32399
2020-08-14,0.523,31692
2020-08-15,0.52,29932
2020-08-16,0.507,30742
2020-08-17,0.498,27179
2020-08-18,0.478,30614
2020-08-19,0.471,35230
2020-08-20,0.453,30947
2020-08-21,0.459,28776
2020-08-22,0.466,27661
2020-08-23,0.469,28917
2020-08-24,0.472,28614
2020-08-25,0.48,32188
2020-08-26,0.472,28885
2020-08-27,0.467,28027
2020-08-28,0.484,33238
2020-08-29,0.509,33299
2020-08-30,0.497,29727
2020-08-31,0.499,28583
2020-09-01,0.499,28249
2020-09-02,0.519,28107
2020-09-03,0.503,24966
2020-09-04,0.531,29839
2020-09-05,0.533,31571
2020-09-06,0.532,27601
2020-09-07,0.528,28456
2020-09-08,0.537,24361
2020-09-09,0.536,25986
2020-09-10,0.533,26407
2020-09-11,0.552,29382
2020-09-12,0.546,28561
2020-09-13,0.537,27140
2020-09-14,0.547,25819
2020-09-15,0.537,23232
2020-09-16,0.54,26101
2020-09-17,0.538,26636
2020-09-18,0.542,27075
2020-09-19,0.557,26811
2020-09-20,0.544,25529
2020-09-21,0.545,25970
2020-09-22,0.537,23904
2020-09-23,0.544,24085
2020-09-24,0.542,24019
2020-09-25,0.545,26852
2020-09-26,0.543,26466
2020-09-27,0.522,27136
2020-09-28,0.509,24819
2020-09-29,0.518,26154
2020-09-30,0.52,22824
2020-10-01,0.531,23608
2020-10-02,0.536,23916
2020-10-03,0.535,24524
2020-10-04,0.525,25718
2020-10-05,0.521,24223
2020-10-06,0.516,22560
2020-10-07,0.514,24093
2020-10-08,0.506,23486
2020-10-09,0.507,22597
2020-10-10,0.502,23745
2020-10-11,0.49,22313
2020-10-12,0.479,21333
2020-10-13,0.471,21325
2020-10-14,0.462,23488
2020-10-15,0.473,22104
2020-10-16,0.477,22192
2020-10-17,0.489,23450
2020-10-18,0.484,23503
2020-10-19,0.48,20189
2020-10-20,0.493,23964
2020-10-21,0.515,30580
2020-10-22,0.525,23343
2020-10-23,0.526,21468
2020-10-24,0.538,25384
2020-10-25,0.528,23900
2020-10-26,0.525,22634
2020-10-27,0.523,27776
2020-10-28,0.517,21774
2020-10-29,0.522,28214
2020-10-30,0.518,26704
2020-10-31,0.519,27637
2020-11-01,0.521,28200
2020-11-02,0.518,20638
2020-11-03,0.522,24751
2020-11-04,0.525,27788
2020-11-05,0.542,27072
2020-11-06,0.549,24948
2020-11-07,0.55,27235
2020-11-08,0.536,26180
2020-11-09,0.523,24510
2020-11-10,0.525,25382
2020-11-11,0.529,24374
2020-11-12,0.539,24901
2020-11-13,0.536,21901
2020-11-14,0.536,28041
2020-11-15,0.537,25990
2020-11-16,0.53,25468
2020-11-17,0.531,26832
2020-11-18,0.533,24537
2020-11-19,0.533,23837
2020-11-20,0.533,26326
2020-11-21,0.534,26759
2020-11-22,0.519,24007
2020-11-23,0.521,23703
2020-11-24,0.51,22031
2020-11-25,0.504,23894
2020-11-26,0.483,28764
2020-11-27,0.472,27685
2020-11-28,0.459,27225
2020-11-29,0.456,29456
2020-11-30,0.451,24677
2020-12-01,0.459,25839
2020-12-02,0.482,27692
2020-12-03,0.494,31851
2020-12-04,0.407,44180
2020-12-05,0.405,44481
2020-12-06,0.39,26665
2020-12-07,0.341,43924
2020-12-08,0.339,23485
2020-12-09,0.322,24314
2020-12-10,0.323,26220
2020-12-11,0.342,26565
2020-12-12,0.363,30192
2020-12-13,0.385,27387
2020-12-14,0.394,25840
2020-12-15,0.428,22733
2020-12-16,0.433,26882
2020-12-17,0.431,25884
2020-12-18,0.448,24328
2020-12-19,0.466,27721
2020-12-20,0.453,24580
2020-12-21,0.455,24583
2020-12-22,0.456,28948
2020-12-23,0.463,30634
2020-12-24,0.486,31771
2020-12-25,0.516,33489
2020-12-26,0.519,26460
2020-12-27,0.523,24288
2020-12-28,0.539,31632
2020-12-29,0.555,31548
2020-12-30,0.568,29945
2020-12-31,0.583,35323
2021-01-01,0.595,33824
2021-01-02,0.587,27306
2021-01-03,0.599,38323
2021-01-04,0.606,34299
2021-01-05,0.615,35244
2021-01-06,0.627,32993
2021-01-07,0.645,30581
2021-01-08,0.671,38871
2021-01-09,0.712,36188
2021-01-10,0.718,28104
2021-01-11,0.703,27598
2021-01-12,0.672,29617
2021-01-13,0.654,24534
2021-01-14,0.668,24859
2021-01-15,0.682,32167
2021-01-16,0.712,34005
2021-01-17,0.717,27273
2021-01-18,0.72,24395
2021-01-19,0.714,24492
2021-01-20,0.724,23641
2021-01-21,0.726,26849
2021-01-22,0.749,27646
2021-01-23,0.759,32421
2021-01-24,0.772,32108
2021-01-25,0.856,40249
2021-01-26,0.878,34911
2021-01-27,0.872,33518
2021-01-28,0.804,32396
2021-01-29,0.824,24728
2021-01-30,0.838,24790
2021-01-31,0.84,25572
2021-02-01,0.814,26371
2021-02-02,0.789,21486
2021-02-03,0.787,24674
2021-02-04,0.754,22940
2021-02-05,0.744,23135
2021-02-06,0.767,21072
2021-02-07,0.775,21108
2021-02-08,0.758,22776
2021-02-09,0.733,26152
2021-02-10,0.719,32651
2021-02-11,0.74,33224
2021-02-12,0.736,27295
2021-02-13,0.714,26841
2021-02-14,0.672,22504
2021-02-15,0.645,21077
2021-02-16,0.666,23420
2021-02-17,0.674,17867
2021-02-18,0.667,21119
2021-02-19,0.687,23388
2021-02-20,0.706,26670
2021-02-21,0.71,23035
2021-02-22,0.726,27029
2021-02-23,0.747,33406
2021-02-24,0.753,33683
2021-02-25,0.764,30438
2021-02-26,0.787,33347
2021-02-27,0.798,36663
2021-02-28,0.817,34454
2021-03-01,0.835,44680
2021-03-02,0.848,29274
2021-03-03,0.872,36553
2021-03-04,0.929,35340
2021-03-05,0.985,34579
2021-03-06,1.02,31540
2021-03-07,1.018,29906
2021-03-08,1.013,32628
2021-03-09,0.988,30103
2021-03-10,0.972,26382
2021-03-11,0.974,29822
2021-03-12,0.971,25540
2021-03-13,0.969,25269
2021-03-14,0.93,23781
2021-03-15,0.926,22916
2021-03-16,0.894,22502
2021-03-17,0.864,24590
2021-03-18,0.847,24281
2021-03-19,0.867,27157
2021-03-20,0.902,28320
2021-03-21,0.935,28883
2021-03-22,0.951,23552
2021-03-23,0.947,22431
2021-03-24,0.942,23464
2021-03-25,0.946,22707
2021-03-26,0.96,27681
2021-03-27,0.977,28961
2021-03-28,0.997,28502
2021-03-29,1.029,26701
2021-03-30,1.015,22188
2021-03-31,1.009,23067
2021-04-01,1.043,24966
2021-04-02,1.048,27452
2021-04-03,1.094,31570
2021-04-04,1.106,23476
2021-04-05,1.104,22668
2021-04-06,1.123,20819
2021-04-07,1.034,15831
2021-04-08,0.976,21254
2021-04-09,1.015,28083
2021-04-10,0.988,24139
2021-04-11,0.923,18467
2021-04-12,0.932,18708
2021-04-13,0.941,21428
2021-04-14,0.946,8433
2021-04-15,0.985,25668
2021-04-16,1.005,24337
2021-04-17,1.038,24004
2021-04-18,1.034,20394
2021-04-19,1.04,20609
2021-04-20,1.043,21208
2021-04-21,1.041,21504
2021-04-22,1.053,20077
2021-04-23,1.066,21766
2021-04-24,1.07,21883
2021-04-25,1.076,18738
2021-04-26,1.095,19575
2021-04-27,1.082,17757
2021-04-28,1.087,19224
2021-04-29,1.085,15837
2021-04-30,1.098,23295
2021-05-01,1.129,20579
2021-05-02,1.121,20693
2021-05-03,1.122,19804
2021-05-04,1.089,21539
2021-05-05,1.111,22046
2021-05-06,1.125,23056
2021-05-07,1.134,22217
2021-05-08,1.15,20996
2021-05-09,1.129,18729
2021-05-10,1.145,18813
2021-05-11,1.168,21209
2021-05-12,1.173,23132
2021-05-13,1.176,20027
2021-05-14,1.203,21507
2021-05-15,1.223,20151
2021-05-16,1.216,16835
2021-05-17,1.231,17700
2021-05-18,1.286,18801
2021-05-19,1.353,19247
2021-05-20,1.376,19195
2021-05-21,1.386,18243
2021-05-22,1.407,18036
2021-05-23,1.418,19220
2021-05-24,1.431,18184
2021-05-25,1.448,18683
2021-05-26,1.447,20172
2021-05-27,1.479,19129
2021-05-28,1.524,18353
2021-05-29,1.58,20630
2021-05-30,1.589,20165
2021-05-31,1.645,22831
2021-06-01,1.725,20043
2021-06-02,1.802,23614
2021-06-03,1.893,34082
2021-06-04,2.296,31027
2021-06-05,2.182,26975
2021-06-06,1.888,20172
2021-06-07,1.862,18835
2021-06-08,1.866,17964
2021-06-09,1.97,17831
2021-06-10,1.998,17665
2021-06-11,2.045,17108
2021-06-12,2.044,18148
2021-06-13,1.826,16605
2021-06-14,1.645,18989
2021-06-15,1.703,16758
